owner,title,status,priority,ref_app_count,ref_public_app_count,ref_public_maptour_count,public_total_refs,risk_score,recommended_action,url
dasbury_storymaps,MapBox tiles test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=49dc27a5d1c541e2886929ea23732783
StoryMaps,Khadija Movement,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=82957e4350ea48ad9843fca1cf2eca5d
StoryMaps,Lake Okeechobee Hurricane - 1928,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=fd1eebc83dd942feb0e1015e1df81eaf
StoryMaps,mapstack_test-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=30cf642adc1d494d96cf2ceed69bc6f5
StoryMaps,Land Forms and Ecosystems,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c6da9465a1b246e4928ae0aa2a1a4219
FedGISContent,Landsat 8 Image Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a244c59b7c5348b099bee46c31b6f63e
dasbury_storymaps,Landsat 8 Layers-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a1894e1da7e6420e8ed81d76ca376d6c
StoryMaps,maptour-130222-webmap,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=617051465dbd4ae3832f7a0a4c9d1207
StoryMaps,maptour-psp3,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=dfa87d94deec4f38991aa7b84d019208
FedGISContent,Landsat8 Services-africa,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=2d0bdb0f8c4941c8b1b407d561fabacf
FedGISContent,Landsat8 Services-FedGIS,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3b50aba3b8a7410faf731acd99f80715
StoryMaps,Landscape and Protected Areas,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9b3308cc63874d228b88e6b224adc03c
FedGISContent,Landscape Stuff,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=5f2aac1ab3e84625bd379373e75001b7
StoryMaps,LandScope articles and photos,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4ba8957d415e44b19f4b8f685871e8f7
StoryMaps,Lee's Mars Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3bf6368fa70647adaad630db014e70c9
StoryMaps,Lee's Test Google Spreadsheet Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=55ab75c32fff4761afbaf809a3c70881
StoryMaps,Lee's Test Multi-layer Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=01aa7b0cc94e46968551520e279c2d88
StoryMaps,Leopold Leadership Program,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b419c120f46848cc9c040b7c926d9df0
StoryMaps,Light Gray plus Shaded Relief,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=62303d0822454f37ab7551f2ed70cff5
FedGISContent,Local Impact & Owner Occupied Housing,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6dea85d10b41417aa13a52986bb359c8
StoryMaps,Los Angeles 1880 copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4ec2074aca004c0285b319d212626a8d
acarroll73,Lower Mekong River,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=caad1a69b47c421abcd911f31c148ce1
acarroll73,"Lunchtime walk, Vienna Virginia",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=217abb6236894f84b436216936a0eebc
dasbury_storymaps,LWOP,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4f90017f789c4732b11480a16f51bd66
acarroll73,Lymphoma benefit bicycle ride 2011,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=31e044546a8946c3b674cb0f7e241a9a
StoryMaps,Lymphoma Research Ride 2012,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=abd17066b0c2424ea34161d1e5d5ae82
StoryMaps,Maker Mayors and Maker Cities,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f37107fcb19d43b287c857b8be0df042
StoryMaps,Making History...GIS and Women-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=720acfcfac1a44c691a4703716c2bb27
StoryMaps,Malaria,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d4270a89788a4a46877dd19d5569d9ee
StoryMaps,Malaria Cases and Deaths,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ff068d7dde50443cad60f6dcbbb61455
StoryMaps,Malaria-Copy with .csv country points,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=85fd962bb9504a5cad857b4b1db1ffad
mystories,Mangroves: Nature's Defense Against Climate Change,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=15565c85874947a298b0708e659302a1
owen.storymaps,Map Journal B: Section 1 Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3405c5a982d54e978916ff10928b1acc
owen.storymaps,Map Journal B: Section 2 Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7138f0c9e32a401a9b1692d34bb8da58
owen.storymaps,Map Journal B: Section 3 Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=1d7de448bf524aaf930c46e51676d2e0
owen.storymaps,Map Journal B: Section 4 Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=17181f1057714eb5b0f82ab57b7ac9b2
owen.storymaps,Map Journal B: Section 5 Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=913965a8425e434da3a95c5d975609b2
glazou2,MapTourCollectorDemo,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b57010d896c7429aacfe18a9764bac72
StoryMaps,Marriage Equality - State Laws,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7d5241288c8e476496a7a83699ac6c91
dasbury_storymaps,Mars,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f7d6ca79a2e644e6af3df56e3fd2c986
dasbury_storymaps,Mars - Color + Hillshade,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a6ff55a2837d49f681f242cf289d67dd
StoryMaps,Mars - Color + Hillshade & Sites,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=76c3d4d58a614730b4a212c448628ae9
StoryMaps,Mars Rovers,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7ab5f488af7a4ceda8615a2a2cfee166
acarroll73,"Maryland Home Value Change, 2008-2009",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8438f48a8ae04213a0e937b480c05968
acarroll73,Maryland Median Household Income 2009,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b9512917947642489a8e8852de8b7065
acarroll73,Maryland Population Density 2009,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=72f3ca1c7c594c89abf8bfcfc69c7b04
acarroll73,"Maryland Population Growth Rate, 2009-2014",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=dce8e48c3d624cf49c24c73cb26561bb
acarroll73,Maryland Unemployment Rate 2009,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9240e5a29c8f43e9bd283672b0a50424
acarroll73,Median Household Income,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0d70ee461fae4541b6e90d3fa071cc93
StoryMaps,Median Household Income,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4859188482e6490481132468e01232b6
StoryMaps,MetaTest_da,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6d7492f1db8a4d4f9f8718ef1eecb66a
StoryMaps,"Michigan: Cities, townships and school districts - a study in balkanization",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=280d8c06b6b64a6f8af531f20b7d6b44
sabinebarrera,Microbrewery,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=85939a8c5b5e4ae88934ba048fa1bf84
StoryMaps,Micropolitan Statistical Area Population Change 2012-2013,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=2f81cc332a6048c2a657f67006109be2
StoryMaps,MidWest,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e726210189a44bf79b34f248515aa51c
acarroll73,Mobile Cell Subscription Trends,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e00a598f0ec149e191be32e7cb4cbabc
sabinebarrera,Montana - Fires,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ad850fb99ea346a0950d9f6a952ce890
StoryMaps,Montgomery County loop,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f9aa0d8b48da40908b086de088344b50
StoryMaps,Monument Men: Draft Web Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4bd74222b4bc44b8bbbf7a972289b821
StoryMaps,Monuments Men: Saving Europe's Plundered Treasures,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=962b44f5590a4800955d4c55033021b5
StoryMaps,Moore 1 Year Anniversary,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d2036163227b46c3b53fc8f7beeba376
StoryMaps,Moore Oklahoma Post-Tornado Imagery Map-Copy-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=1a4f9b481b0a4b049b550c56816eccc7
StoryMaps,Moore Oklahoma Post-Tornado Imagery_2013,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=93b2957857364e7c98f6dbf49263e57d
StoryMaps,Moore_1YR Cached,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a67b923047514ef9b7ef60d1855f0c22
sabinebarrera,Mountain Bike Trails - Northern CA-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=432b8ee06d344d0c86a6a6ff9c597cee
StoryMaps,Mountain Venues,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=304a3ebd52a94dfa8744240dd690bf4b
StoryMaps,"Shale basins, fracking, oil and gas wells",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=678756535fac48699c366eee928497a3
dasbury_storymaps,"Shale basins, fracking, oil and gas wells-Copy",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=04d96683d5694bd893ffcb199947c42a
StoryMaps,"Share of ""green"" and ""blue"" urban areas",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9571fdb0ff854073a5011acf967d9674
StoryMaps,Shared Countdown Satellite Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=aaeeb088f21e42d6abf6204fac61aeb8
skitterman,Shortlist test map - Shortlist builder,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b25ef78924eb4271983ca355e922601e
skitterman,Shortlist test map - Shortlist builder,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f7aadfa60e93430b83c0786fb0fc7716
skitterman,Shortlist test map - Shortlist builder,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=2db887635bf64647a4b215aa3a75f674
skitterman,Shortlist test map - Shortlist builder,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d6c2458e1e9f43c8a92389e6e217716d
skitterman,Shortlist test map - Shortlist builder,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=545cb9693b57468281a6170131fab8a1
StoryMaps,Slow Lorises are viewable at many U.S. zoos,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e56581f9dbbf4dc8b9759bd72b1217d3
StoryMaps,Slow Lorises are viewable at many U.S. zoos,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d4bb21a72d0b45b3a363829a8e40e738
dasbury_storymaps,Smith Family Heritage,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=299828004e9648c7abb2225fccd35fe5
StoryMaps,Smithsonian Folkways Holiday Music Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=776832cc44b3498d92d8af2eb0c27e5f
StoryMaps,Smithsonian Journeys,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=406810b6bd484d4eb50d11df75a68c2e
StoryMaps,Smithsonian's 20 Best Small Towns to Visit in 2013 (and 2012)-Embed,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=be7f34cb2f6f47799d5fec3f061ac6b9
skitterman,Snap test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=84d9d662c71e40aa9960e98a906052e5
skitterman,Snappy to Maloy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a9ff94c1aa6b4f2c843084929c431390
FedGISContent,Sochi Demographics,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f8fef190c63f405b82ed5737106c843a
FedGISContent,Sochi Imagery Map (Content),LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7404ba166a4d47fb87fc3e6c7ac79130
StoryMaps,Social sentiment,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=13da391fc4a8486885c6dcafed59939f
StoryMaps,Solutions Journalism Network's Series on Global Health,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=699d2245b743447eb29ade2736902c2c
sabinebarrera,South America Population,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d5cfb32dda84420f8387041028279f93
StoryMaps,South West Regional Climate Resilience,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=618053b1c8194059b4e655bf73999f0b
sabinebarrera,Southern Cali Trails,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8277454dbc514955abc7e9da8fbfebb8
acarroll73,SpecialPlaces Prototype (mockup),LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=5dd8110b590c46f29a6e6527a51f66e7
StoryMaps,St. Croix Demo,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b562d2acaf1648b5868c4358e941d994
StoryMaps,Stamen Watercolor,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c78146e76106421bbef83537184e6aea
StoryMaps,Starbucks Bean to Cup,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a28da6fcb07f45d3920ad16e42d48c3f
acarroll73,Steep Declines in U.S. House Prices,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=00abdb4e583d4cd5b1196d1905e4c4ce
StoryMaps,STEM schools,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8048e290f7e042cca505cb0f071eb009
acarroll73,Stephen Brown's Aconcagua Climb,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=891edc51821b41bf8324ec83abc615f7
StoryMaps,Superstorm Sandy Before and After,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=88710945d8f74d49bde12d9e9c92321a
StoryMaps,Swainson's hawk test map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=da357146d7a34134861d5689ba616501
sabinebarrera,Tactical Location,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0eca0b2517ab4429b42d9d7eb91d548f
acarroll73,Talking Map of Endangered Languages,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0304014f34334800b2194dfd002fc4e7
StoryMaps,Ten Best Geological Sites,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8c07591874864bff9fe894b628ff234e
acarroll73,Ten Wealthiest and Ten Least Wealthy Zip Codes,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c2c394e5632f4e29a5f07284d2ccd1bd
FedGISContent,Terrain Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0ad4e1df11be40d981e55b68cc493911
glazou2,Test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ef571972030949438f9c30eadc71e5e5
StoryMaps,Test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e93b4841d8494d9886a073cc4702aa6b
skitterman,New York trip,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6bb295979663472d862e0b753baf559a
sabinebarrera,New Zeland,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d6c2b341846f41ccbc63643dc9e743ba
acarroll73,NHD on terrain base,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4f720f55fa5a4b01bb0cdc921ba86fcc
sabinebarrera,No Popup,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f5ecac22506f43bebe81033c82872e10
StoryMaps,NOAA coastal map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a1d3be5b0ddd4de98050b86569949837
StoryMaps,NOAA Tornado Tracks-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f13003fb9b9a495988f35021242eb0dc
sabinebarrera,North & Central America Population,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=999c1fd1d2384227ab292b1cbb7d1eca
StoryMaps,North America 1811 copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f9344b591ce34f0d95e8816535adfa0f
StoryMaps,North East Climate Resilience,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7b0d530b102c4a99aa2bff9ef27887fd
sabinebarrera,North Vancouver NAD,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6f9e4983fe334a53887f093689389669
StoryMaps,Nuclear Weapons Stockpiles,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9b00b8f807f24bd1a9deb9bd0291553f
StoryMaps,Nuke events test map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=2deafe12f67b4ce4af92b786fb0731cc
StoryMaps,Nuke events test map: Yucca Flats,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=106793271142463180dd0deb10faa245
sabinebarrera,NYC Links,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=cbfb18d8c61b4fb38c7bcea76f879b8c
StoryMaps,NYC Place Matters: 1,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9f27819efbb44cabb8a64b75c27a933c
StoryMaps,NYC Place Matters: 2,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=32edd2ed2b384b7c8f051b78ae3b88d3
StoryMaps,NYC Place Matters: 3,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e054329eac35401fa9be489e2abf28bc
StoryMaps,NYC Place Matters: 4,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=860e6e5644984f65925ed4db9269b55f
acarroll73,NYC Place Matters: with Parks,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b3b47157ffae407b9edf09e2ff3ffff0
StoryMaps,Obesity,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=554b6dea9e3d44428bf35764882f52d3
dasbury_storymaps,Obesity rates,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=81e804a8aeca4961a3728aaa9b9607b6
acarroll73,Oceans atlas sampler,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=5936093aa1a24801bcaa112d43a99dde
acarroll73,Oceans Basemap Plus Nat Geo map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=2b0b2474375a463ab13e18917bb24bcc
StoryMaps,Olympic Cities,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=615262d42c6a4852bfdff9ecae663bee
StoryMaps,Olympic Medals by Country,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=aa8c55454b474633bec9eda8da9158bc
StoryMaps,Paris Population Density-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0ad79942431c4e8b8069ae948f068e30
StoryMaps,Paris_Transit_Access-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b8dd2cf7719d40fc851b256602717b09
acarroll73,"Participation in presidential elections, 1980-2008",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=756c3307cd2342e5881ad051123f3ce4
StoryMaps,Paul Salopek's Route,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=cd2ce75e3e6740759320ed2e711f06f9
StoryMaps,qweqwe,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8c79cb2b8eb647ebb06dc6e2dbb538b4
StoryMaps,test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=83fe1a8ee50f4ec8a221cb5ec029f555
StoryMaps,RE Test 1,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a4ced79a172743a9926422cc050cb5c1
glazou2,test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6ca6b1857c864e17b59659933953fafc
StoryMaps,Reader's City Suggestions,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ceab7d55b04345d18331653cde7d39b7
acarroll73,Real-Time Dashboard mockup,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c6b3610811384da3a6f8a6d57f21f8cc
acarroll73,Recovery Act News,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=75e917f778cc4e798007c7bc6add33b6
acarroll73,Recovery Project News Stories,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=444379017074461784d88f4f86fb3e5a
